Violation ID,Timestamp,Location,Violation Type,Vehicle Type,Severity,Violation_Type_Code
VIO-001943,2025-04-14 02:47:15,"55.2416,136.2620",RED LIGHT,Motorcycle,1.0,5
VIO-001944,2025-01-20 17:33:42,"-78.4676,-17.0713",NO SIGNAL,Sedan,3.0,2
VIO-001945,2025-02-17 16:38:00,"5.5933,166.8791",SPEEDING,Bus,4.0,3
VIO-001946,2025-09-19 19:10:26,"-85.9689,-159.0093",NO SIGNAL,Truck,5.0,2
VIO-001948,2024-11-15 22:41:09,"-66.0304,-102.5661",SPEEDING,Sedan,2.0,3
VIO-001949,2025-05-09 16:45:35,"-2.4110,-2.7694",SPEEDING,Motorcycle,4.0,3
VIO-001950,2024-11-16 19:41:54,"-66.3537,-121.5722",ILLEGAL TURN,Sedan,1.0,4
VIO-001951,2025-01-31 10:04:23,"-43.6398,-48.6615",NO SIGNAL,Bus,1.0,2
VIO-001952,2025-05-18 19:45:46,"-2.0274,-44.8523",ILLEGAL PARKING,Truck,3.0,1
VIO-001953,2024-10-26 19:30:40,"-51.8638,10.1119",NO SIGNAL,Bus,1.0,2
VIO-001955,2025-06-10 04:50:46,"26.4162,15.9352",SPEEDING,Motorcycle,1.0,3
VIO-001956,2025-04-21 09:37:28,"-76.7223,151.4661",ILLEGAL TURN,Bus,1.0,4
VIO-001957,2025-07-04 05:38:41,UNKNOWN,NO SIGNAL,Sedan,1.0,2
VIO-001958,2025-05-26 22:30:20,"85.6476,-151.9010",ILLEGAL PARKING,Bus,3.0,1
VIO-001959,2025-07-05 01:25:46,"-20.8544,-58.9945",SPEEDING,Bus,4.0,3
VIO-001960,2025-04-04 01:34:18,"-74.7888,172.1470",ILLEGAL TURN,Truck,2.0,4
VIO-001961,2025-07-23 02:01:44,"-16.9852,-150.4550",ILLEGAL PARKING,Bus,1.0,1
VIO-001962,2025-05-28 09:06:34,"-40.2789,118.5537",NO SIGNAL,Sedan,4.0,2
VIO-001963,2025-01-31 08:09:00,"-55.9821,-165.7157",ILLEGAL PARKING,Motorcycle,3.0,1
VIO-001964,2025-01-17 10:11:03,"55.5275,128.8181",SPEEDING,Truck,3.0,3
VIO-001965,2025-04-25 11:32:11,"-69.4897,-13.1640",ILLEGAL TURN,Sedan,4.0,4
VIO-001967,2025-03-05 20:04:28,UNKNOWN,ILLEGAL PARKING,Sedan,1.0,1
VIO-001968,2024-11-08 23:35:06,"12.8700,-98.5341",ILLEGAL PARKING,Motorcycle,3.0,1
VIO-001969,2025-06-21 23:57:04,"32.6397,-163.5287",RED LIGHT,Sedan,3.0,5
VIO-001970,2025-10-01 20:43:39,"11.8764,83.0704",ILLEGAL PARKING,Bus,4.0,1
VIO-001971,2025-04-13 20:17:32,"-16.5584,102.7094",SPEEDING,Sedan,3.0,3
VIO-001972,2025-04-06 08:04:31,"-30.5520,57.9924",NO SIGNAL,Sedan,1.0,2
VIO-001973,2024-12-16 05:35:09,"-16.1123,101.5164",RED LIGHT,Sedan,1.0,5
VIO-001974,2025-01-25 14:37:01,"77.4335,-69.6323",ILLEGAL TURN,Motorcycle,4.0,4
VIO-001975,2025-02-22 11:35:17,"62.2280,36.0541",ILLEGAL TURN,Motorcycle,5.0,4
VIO-001976,2025-09-08 21:49:56,"23.0833,95.0457",RED LIGHT,Bus,4.0,5
VIO-001978,2024-11-14 04:38:55,"30.5432,-86.4432",NO SIGNAL,Bus,3.0,2
VIO-001979,2025-04-12 14:27:22,"73.4025,151.6204",NO SIGNAL,Sedan,4.0,2
VIO-001980,2025-05-29 10:08:08,"1.8024,98.5204",SPEEDING,Van,1.0,3
VIO-001981,2024-12-18 12:15:46,"-30.0901,80.3291",SPEEDING,Bus,2.0,3
VIO-001982,2024-10-24 04:54:18,"75.9424,33.8869",ILLEGAL TURN,Bus,2.0,4
VIO-001986,2026-10-30 11:00:00,"-40.2154,-127.3647",ILLEGAL TURN,Sedan,4.0,4
VIO-001987,2024-11-21 15:08:00,"55.5753,176.1424",ILLEGAL PARKING,Sedan,1.0,1
VIO-001988,2025-10-10 08:24:51,"85.2136,-23.2902",SPEEDING,Van,2.0,3
VIO-001990,2025-07-21 19:35:20,"-37.4050,-98.3463",ILLEGAL PARKING,Truck,5.0,1
VIO-001991,2024-10-22 06:36:52,"78.6469,-80.0738",SPEEDING,Bus,5.0,3
VIO-001992,2025-04-13 09:17:20,"41.7571,27.6530",NO SIGNAL,Truck,5.0,2
VIO-001993,2025-02-12 08:48:58,"54.8353,173.4844",ILLEGAL PARKING,Bus,5.0,1
VIO-001994,2024-10-25 18:52:41,"17.0819,174.4700",RED LIGHT,Sedan,3.0,5
VIO-001995,2024-12-13 14:37:39,"-51.4174,-177.7393",SPEEDING,Bus,5.0,3
VIO-001996,2025-03-18 07:35:28,"-26.1556,-174.2044",RED LIGHT,Sedan,4.0,5
VIO-001997,2025-09-05 16:17:23,"-14.7104,102.2339",ILLEGAL PARKING,Motorcycle,3.0,1
VIO-001998,2025-08-23 09:46:17,"-18.9780,178.7826",NO SIGNAL,Van,5.0,2
VIO-001999,2025-02-26 21:01:19,UNKNOWN,SPEEDING,Motorcycle,5.0,3
VIO-002000,2025-03-10 16:25:21,"-74.9086,106.8066",ILLEGAL PARKING,Sedan,4.0,1
VIO-002001,2024-10-21 07:00:23,"5.2120,-91.7605",RED LIGHT,Motorcycle,4.0,5
VIO-002004,2025-02-16 16:18:05,"70.1869,-85.7650",NO SIGNAL,Truck,3.0,2
VIO-002005,2025-03-16 02:16:49,"-81.8321,159.2233",NO SIGNAL,Motorcycle,2.0,2
VIO-002006,2024-11-18 11:29:50,"-51.7526,65.8322",SPEEDING,Sedan,4.0,3
VIO-002007,2024-12-27 01:19:36,"6.1639,-18.0353",ILLEGAL PARKING,Truck,4.0,1
VIO-002008,2025-04-08 20:27:39,"67.8851,-148.6393",RED LIGHT,Van,4.0,5
VIO-002009,2024-12-20 08:29:38,"49.9050,-144.3663",ILLEGAL TURN,Van,5.0,4
VIO-002010,2025-05-03 12:55:02,"-75.4232,-101.8856",ILLEGAL TURN,Bus,1.0,4
VIO-002011,2025-02-10 01:10:22,"85.4064,142.0794",ILLEGAL TURN,Bus,4.0,4
VIO-002014,2025-01-09 11:27:06,"-60.5449,145.2893",RED LIGHT,Sedan,1.0,5
VIO-002015,2025-02-14 03:07:14,"61.7390,157.3179",RED LIGHT,Truck,2.0,5
VIO-002016,2025-07-14 18:48:35,"-25.6014,-150.7630",ILLEGAL TURN,Truck,5.0,4
VIO-002018,2025-09-16 09:29:28,"-9.3924,5.4998",ILLEGAL PARKING,Truck,5.0,1
VIO-002019,2025-01-28 10:26:59,"-11.6655,24.0771",NO SIGNAL,Truck,5.0,2
VIO-002021,2024-11-20 08:57:57,"-40.0812,-50.5822",SPEEDING,Bus,2.0,3
VIO-002022,2025-07-17 21:07:58,"-9.7427,112.6734",SPEEDING,Bus,2.0,3
VIO-002023,2025-04-12 01:38:17,"-63.0911,173.3478",ILLEGAL TURN,Sedan,2.0,4
VIO-002024,2025-04-26 22:17:47,"-50.9375,168.2078",ILLEGAL PARKING,Van,1.0,1
VIO-002025,2025-08-31 12:34:30,"30.0893,53.4741",ILLEGAL PARKING,Sedan,2.0,1
VIO-002026,2025-03-30 02:25:38,UNKNOWN,RED LIGHT,Truck,4.0,5
VIO-002028,2025-09-28 12:54:03,"76.3560,-157.2746",ILLEGAL PARKING,Bus,2.0,1
VIO-002029,2025-03-20 17:34:07,UNKNOWN,ILLEGAL PARKING,Sedan,1.0,1
VIO-002030,2024-11-11 22:07:06,UNKNOWN,ILLEGAL TURN,Sedan,4.0,4
VIO-002031,2025-03-10 13:00:55,"-66.7017,1.9284",SPEEDING,Sedan,3.0,3
VIO-002033,2024-12-08 23:07:07,"67.6040,54.8021",SPEEDING,Van,2.0,3
VIO-002034,2024-12-07 20:11:58,"-11.7746,76.1268",NO SIGNAL,Motorcycle,4.0,2
VIO-002035,2025-01-10 04:05:10,"-29.9459,46.0929",ILLEGAL TURN,Truck,1.0,4
VIO-002036,2024-11-04 03:29:57,"62.9655,20.6961",ILLEGAL PARKING,Van,1.0,1
VIO-002037,2025-09-14 21:23:10,"49.9553,163.4606",RED LIGHT,Sedan,4.0,5
VIO-002038,2025-03-14 10:45:33,"-73.6980,-116.0412",ILLEGAL PARKING,Motorcycle,4.0,1
VIO-002039,2025-09-27 10:24:35,UNKNOWN,ILLEGAL TURN,Bus,4.0,4
VIO-002040,2025-09-30 00:37:17,"15.6252,18.8695",SPEEDING,Motorcycle,1.0,3
VIO-002041,2025-04-02 23:35:27,"45.5257,72.6109",ILLEGAL PARKING,Motorcycle,5.0,1
VIO-002042,2025-07-11 08:16:37,"-73.6376,142.5230",ILLEGAL PARKING,Van,4.0,1
VIO-002043,2025-05-05 01:35:36,"-24.6363,-90.2742",ILLEGAL PARKING,Van,5.0,1
VIO-002046,2025-07-30 16:05:32,"7.4363,-123.7267",SPEEDING,Truck,1.0,3
VIO-002048,2024-11-21 16:34:03,"15.9191,167.5401",NO SIGNAL,Bus,5.0,2
VIO-002049,2025-03-07 17:16:13,"-28.8941,4.4406",SPEEDING,Van,5.0,3
VIO-002050,2025-09-08 15:13:01,"68.9922,124.1811",NO SIGNAL,Bus,4.0,2
VIO-002051,2025-04-29 01:04:43,"13.9806,-147.3324",RED LIGHT,Motorcycle,1.0,5
VIO-002052,2025-01-15 02:34:20,"24.6489,-146.5704",SPEEDING,Bus,5.0,3
VIO-002053,2024-12-03 02:01:45,"-7.7707,137.8021",NO SIGNAL,Sedan,2.0,2
VIO-002054,2025-09-21 10:21:11,"7.9488,-8.8066",SPEEDING,Bus,3.0,3
VIO-002056,2025-08-03 09:42:07,"-23.5111,-69.1786",RED LIGHT,Bus,1.0,5
VIO-002057,2025-10-01 04:08:54,"47.7270,-159.5379",RED LIGHT,Motorcycle,4.0,5
VIO-002059,2024-11-14 17:32:22,"54.2042,-119.3382",ILLEGAL PARKING,Sedan,2.0,1
VIO-002060,2025-10-12 10:43:43,"86.2392,-105.7595",ILLEGAL TURN,Truck,1.0,4
VIO-002061,2024-12-09 23:03:08,"27.3112,-80.9406",RED LIGHT,Bus,1.0,5
VIO-002062,2025-02-10 00:50:07,"49.5829,-6.1176",SPEEDING,Sedan,1.0,3
VIO-002063,2025-07-17 18:04:07,"38.2844,-113.5102",SPEEDING,Truck,2.0,3
VIO-002064,2025-05-01 17:09:46,"-65.1698,68.3977",RED LIGHT,Motorcycle,4.0,5
VIO-002065,2025-04-14 11:25:50,"-15.0523,-71.6014",ILLEGAL PARKING,Van,1.0,1
VIO-002067,2024-11-09 02:46:37,"4.9610,42.7143",SPEEDING,Motorcycle,3.0,3
VIO-002068,2025-04-16 22:58:07,"66.8293,64.8112",RED LIGHT,Van,1.0,5
VIO-002069,2025-03-11 05:49:00,"87.5736,-161.3856",SPEEDING,Sedan,5.0,3
VIO-002070,2025-07-12 14:56:31,"2.0614,158.8003",RED LIGHT,Sedan,3.0,5
VIO-002071,2025-09-07 14:42:25,"44.9382,118.4429",NO SIGNAL,Motorcycle,4.0,2
VIO-002072,2025-03-13 10:11:47,"-64.4251,108.0668",ILLEGAL PARKING,Motorcycle,5.0,1
VIO-002073,2025-04-12 20:10:37,"-51.5707,43.4487",ILLEGAL TURN,Sedan,4.0,4
VIO-002074,2024-12-04 20:54:50,"-27.8704,80.7435",RED LIGHT,Van,2.0,5
VIO-002075,2025-02-06 00:21:19,"50.5173,69.1819",ILLEGAL PARKING,Truck,3.0,1
VIO-002077,2025-04-24 02:39:44,"68.6716,-129.8773",ILLEGAL TURN,Van,4.0,4
VIO-002078,2024-12-06 01:29:57,"39.4384,-76.8953",RED LIGHT,Van,3.0,5
VIO-002079,2025-04-06 00:24:06,"47.1581,-12.2577",ILLEGAL PARKING,Truck,4.0,1
VIO-002080,2025-04-28 14:28:36,"-10.8163,143.5442",ILLEGAL TURN,Bus,1.0,4
VIO-002081,2025-06-12 16:43:30,"65.3564,87.1273",SPEEDING,Truck,3.0,3
VIO-002082,2026-10-30 11:00:00,"7.7238,-164.5113",ILLEGAL TURN,Bus,3.0,4
VIO-002083,2024-12-06 07:13:50,"26.5453,-23.6104",RED LIGHT,Sedan,2.0,5
VIO-002084,2024-10-31 20:07:10,"-25.6872,-150.2798",RED LIGHT,Van,2.0,5
VIO-002085,2025-07-22 07:42:22,"-35.3189,12.6574",SPEEDING,Motorcycle,3.0,3
VIO-002086,2024-12-22 19:34:58,"40.9863,-177.1965",ILLEGAL TURN,Bus,2.0,4
VIO-002087,2025-03-31 13:47:10,"58.6826,142.4954",ILLEGAL PARKING,Bus,2.0,1
VIO-002088,2025-10-07 13:50:42,"72.7362,-157.9206",ILLEGAL PARKING,Truck,4.0,1
VIO-002090,2025-05-13 07:21:58,"-19.2151,-90.5675",ILLEGAL TURN,Motorcycle,1.0,4
VIO-002091,2024-11-02 10:14:42,"57.2993,-112.1428",SPEEDING,Van,3.0,3
VIO-002092,2025-09-19 08:17:51,"-3.3394,-7.8802",RED LIGHT,Motorcycle,2.0,5
VIO-002093,2025-06-16 21:12:05,"39.0706,116.8219",SPEEDING,Bus,2.0,3
VIO-002094,2024-12-05 16:37:15,"-25.2450,68.8069",ILLEGAL PARKING,Sedan,4.0,1
VIO-002095,2024-10-25 15:27:42,"-12.6330,-107.7689",ILLEGAL TURN,Motorcycle,1.0,4
VIO-002096,2025-02-20 13:18:05,"-21.1254,139.2885",ILLEGAL TURN,Bus,3.0,4
VIO-002097,2025-01-01 12:29:14,"-51.1486,156.3084",ILLEGAL TURN,Bus,4.0,4
VIO-002100,2025-01-28 05:34:11,"-62.8088,125.4739",SPEEDING,Truck,5.0,3
VIO-002103,2025-07-20 12:07:04,"80.5252,-165.4421",RED LIGHT,Sedan,5.0,5
VIO-002104,2025-10-14 06:22:50,"24.8063,-27.1972",ILLEGAL TURN,Truck,3.0,4
VIO-002106,2025-02-20 13:00:21,"60.6725,130.8828",NO SIGNAL,Motorcycle,1.0,2
VIO-002107,2025-07-11 01:07:05,"-5.9594,152.9218",RED LIGHT,Van,5.0,5
VIO-002108,2024-11-17 02:53:35,"-42.7795,114.4496",ILLEGAL PARKING,Sedan,2.0,1
VIO-002109,2025-06-08 21:42:16,"53.2862,21.4591",ILLEGAL TURN,Van,2.0,4
VIO-002110,2025-02-15 10:05:44,"21.0133,-120.9740",SPEEDING,Motorcycle,4.0,3
VIO-002111,2025-01-30 03:01:06,"-49.6973,-148.1780",NO SIGNAL,Bus,5.0,2
VIO-002112,2025-02-07 10:51:09,"-18.9332,120.1207",ILLEGAL PARKING,Motorcycle,2.0,1
VIO-002113,2025-09-05 12:15:57,"-47.0159,94.6640",ILLEGAL PARKING,Van,4.0,1
VIO-002114,2025-01-07 17:45:51,"-9.2806,31.4220",ILLEGAL PARKING,Truck,5.0,1
VIO-002115,2025-02-28 01:24:45,"-10.5840,-169.3723",ILLEGAL TURN,Van,1.0,4
VIO-002116,2025-06-05 12:46:49,"42.6659,-79.0702",ILLEGAL PARKING,Truck,2.0,1
VIO-002119,2025-03-11 03:35:21,"24.4659,132.1930",ILLEGAL PARKING,Motorcycle,2.0,1
VIO-002121,2025-09-27 12:08:09,"-52.1927,108.0362",SPEEDING,Bus,3.0,3
VIO-002122,2025-08-31 15:54:20,"5.9352,-41.4656",NO SIGNAL,Bus,1.0,2
VIO-002123,2025-06-18 23:20:57,"40.9135,0.3152",SPEEDING,Bus,4.0,3
VIO-002124,2024-12-02 05:49:33,"-79.4427,101.8511",RED LIGHT,Sedan,2.0,5
VIO-002125,2024-12-19 14:08:35,"32.4200,-37.8740",ILLEGAL TURN,Sedan,4.0,4
VIO-002126,2024-10-25 23:32:17,"53.8438,15.6991",ILLEGAL TURN,Bus,4.0,4
VIO-002127,2024-12-02 08:37:30,"-65.5666,-111.5896",RED LIGHT,Truck,1.0,5
VIO-002129,2025-07-13 08:01:04,"77.6946,-67.5157",RED LIGHT,Sedan,4.0,5
VIO-002130,2025-03-11 00:13:23,"82.9356,-172.5777",ILLEGAL TURN,Truck,1.0,4
VIO-002131,2025-03-31 07:40:26,"88.2873,-137.6714",RED LIGHT,Sedan,5.0,5
VIO-002132,2025-04-16 22:14:16,"-8.9892,-51.7646",ILLEGAL TURN,Van,4.0,4
VIO-002133,2025-05-15 17:08:53,"11.6740,-4.6867",ILLEGAL PARKING,Bus,3.0,1
VIO-002134,2025-03-08 21:00:32,"-10.4902,-107.7591",RED LIGHT,Motorcycle,5.0,5
VIO-002138,2024-10-30 19:30:08,"-52.7766,-139.4267",SPEEDING,Sedan,4.0,3
VIO-002139,2026-10-30 11:00:00,"-85.8118,-0.9290",SPEEDING,Sedan,4.0,3
VIO-002140,2024-11-21 09:53:34,"71.4282,-108.5546",ILLEGAL PARKING,Van,4.0,1
VIO-002141,2025-05-12 02:06:10,"-73.5198,-105.9351",ILLEGAL TURN,Bus,4.0,4
VIO-002142,2025-01-06 00:11:57,"-23.4266,63.3584",ILLEGAL PARKING,Bus,2.0,1
VIO-002143,2024-12-31 23:07:22,"58.0832,-1.4421",ILLEGAL PARKING,Truck,5.0,1
VIO-002144,2025-08-23 05:30:09,"18.1797,17.2013",RED LIGHT,Sedan,4.0,5
VIO-002146,2024-11-08 12:33:31,"-15.5895,-22.3106",RED LIGHT,Sedan,4.0,5
VIO-002147,2024-11-23 14:35:35,"45.2521,151.5293",RED LIGHT,Van,1.0,5
VIO-002148,2025-09-16 22:39:47,"-88.9748,86.1581",SPEEDING,Bus,1.0,3
VIO-002149,2025-06-14 16:30:33,"-77.1231,138.6000",RED LIGHT,Truck,2.0,5
VIO-002150,2025-05-22 03:24:56,"-75.0554,-122.7588",NO SIGNAL,Sedan,1.0,2
VIO-002151,2024-10-28 05:35:23,"59.6881,-172.8339",SPEEDING,Motorcycle,2.0,3
VIO-002152,2025-06-08 12:08:47,"-63.3076,85.2919",ILLEGAL TURN,Truck,1.0,4
VIO-002153,2025-04-01 02:10:28,"81.2298,-72.4283",ILLEGAL PARKING,Motorcycle,5.0,1
VIO-002154,2024-11-25 03:05:23,"-44.0711,-1.9794",SPEEDING,Sedan,1.0,3
VIO-002155,2026-10-30 11:00:00,"-0.3022,106.6171",NO SIGNAL,Truck,1.0,2
VIO-002156,2026-10-30 11:00:00,"10.5572,35.6519",SPEEDING,Van,4.0,3
VIO-002157,2025-02-18 00:38:43,"27.4523,126.5613",NO SIGNAL,Sedan,5.0,2
VIO-002158,2025-07-06 03:35:30,"-70.7868,62.4558",ILLEGAL PARKING,Bus,3.0,1
VIO-002160,2025-09-17 14:08:52,"67.5534,16.4103",SPEEDING,Van,5.0,3
VIO-002161,2025-10-08 12:29:27,"33.2468,-103.5783",ILLEGAL PARKING,Truck,1.0,1
VIO-002163,2025-05-10 08:24:40,"9.5193,-166.9153",NO SIGNAL,Sedan,1.0,2
VIO-002164,2025-01-07 19:54:14,"26.4003,69.9886",NO SIGNAL,Sedan,5.0,2
VIO-002165,2025-04-02 22:57:44,"69.2906,178.6217",SPEEDING,Bus,5.0,3
VIO-002166,2025-03-14 01:39:14,"-55.8797,-92.6482",RED LIGHT,Truck,5.0,5
VIO-002167,2025-08-02 01:45:49,"66.9955,6.1421",ILLEGAL TURN,Van,2.0,4
VIO-002168,2025-04-08 04:17:22,"44.0901,70.5439",ILLEGAL PARKING,Van,4.0,1
VIO-002169,2025-04-16 21:46:46,"-31.4759,54.1020",SPEEDING,Motorcycle,1.0,3
VIO-002170,2025-05-03 10:59:10,"3.3516,58.5241",SPEEDING,Van,4.0,3
VIO-002172,2025-09-29 05:15:12,UNKNOWN,ILLEGAL TURN,Van,2.0,4
VIO-002174,2025-05-25 20:56:00,"42.4195,31.9132",SPEEDING,Truck,5.0,3
VIO-002175,2024-10-22 18:31:49,"84.6925,121.5500",NO SIGNAL,Truck,2.0,2
VIO-002177,2024-12-13 23:02:49,"-36.8960,-83.7800",ILLEGAL TURN,Motorcycle,4.0,4
VIO-002179,2024-12-29 06:16:07,"-53.1331,-136.4996",NO SIGNAL,Bus,1.0,2
VIO-002180,2025-06-20 17:26:15,"-80.0934,29.5530",ILLEGAL PARKING,Motorcycle,5.0,1
VIO-002181,2025-08-23 01:50:38,"65.8579,-97.4234",NO SIGNAL,Bus,3.0,2
VIO-002182,2024-11-17 05:04:20,"-24.2901,-72.0345",ILLEGAL TURN,Bus,1.0,4
VIO-002183,2025-05-29 17:27:47,"-45.0291,73.4526",SPEEDING,Sedan,3.0,3
VIO-002184,2025-05-31 13:17:11,"27.9853,-18.7141",NO SIGNAL,Bus,5.0,2
VIO-002185,2025-02-02 00:06:02,"-63.5451,166.8106",ILLEGAL TURN,Van,5.0,4
VIO-002186,2025-08-12 12:10:21,"-18.2114,50.4459",ILLEGAL PARKING,Truck,5.0,1
VIO-002187,2024-12-28 17:26:24,"21.0707,93.3546",ILLEGAL PARKING,Van,1.0,1
VIO-002188,2025-01-10 20:49:14,"74.6791,-141.8705",ILLEGAL TURN,Truck,5.0,4
VIO-002189,2024-12-31 23:23:06,"79.3212,-69.3555",ILLEGAL PARKING,Truck,1.0,1
VIO-002190,2025-01-18 02:57:08,"-4.5625,27.3321",ILLEGAL TURN,Motorcycle,2.0,4
VIO-002191,2025-06-16 06:05:11,"16.7792,-173.4396",RED LIGHT,Van,4.0,5
VIO-002192,2024-10-25 19:30:49,"-77.0053,-72.3728",SPEEDING,Sedan,2.0,3
VIO-002193,2025-01-16 21:18:08,"-82.0245,-1.0417",ILLEGAL PARKING,Van,3.0,1
VIO-002194,2025-07-20 06:38:33,"65.5446,117.4438",ILLEGAL TURN,Sedan,4.0,4
VIO-002195,2025-07-03 15:22:32,"84.0099,14.1060",RED LIGHT,Sedan,4.0,5
VIO-002196,2025-10-17 04:50:21,"46.1654,129.5013",RED LIGHT,Van,2.0,5
VIO-002199,2026-10-30 11:00:00,"53.0079,92.7238",RED LIGHT,Sedan,1.0,5
VIO-002201,2025-01-16 16:39:23,"-5.1557,-67.7906",SPEEDING,Truck,5.0,3
VIO-002203,2025-01-20 05:21:08,"12.2684,64.8792",NO SIGNAL,Bus,3.0,2
VIO-002204,2025-03-29 03:32:30,"76.9054,-148.0317",SPEEDING,Sedan,3.0,3
VIO-002205,2025-01-02 15:04:01,"-24.6282,-85.5393",ILLEGAL PARKING,Van,1.0,1
VIO-002206,2025-09-11 12:16:42,UNKNOWN,NO SIGNAL,Sedan,5.0,2
VIO-002207,2025-03-15 02:08:30,"27.1796,25.1677",SPEEDING,Sedan,3.0,3
VIO-002208,2025-09-15 04:24:17,"-58.5553,126.0873",ILLEGAL PARKING,Van,1.0,1
VIO-002209,2025-10-14 02:46:12,"85.4945,-58.5494",SPEEDING,Van,5.0,3
VIO-002210,2025-07-10 08:21:01,"77.8689,140.6702",NO SIGNAL,Motorcycle,3.0,2
VIO-002211,2024-11-29 18:25:12,"3.6846,-13.4855",RED LIGHT,Van,2.0,5
VIO-002212,2024-11-21 19:15:25,"-85.6801,-85.1914",SPEEDING,Motorcycle,2.0,3
VIO-002213,2025-01-30 14:39:17,"-35.1434,-35.0215",ILLEGAL TURN,Van,4.0,4
VIO-002214,2024-12-10 10:04:27,"-32.4175,-21.4321",SPEEDING,Truck,2.0,3
VIO-002215,2025-06-26 19:17:58,UNKNOWN,SPEEDING,Motorcycle,1.0,3
VIO-002216,2025-05-14 20:08:12,"67.5182,137.2482",ILLEGAL PARKING,Bus,3.0,1
VIO-002217,2025-02-10 09:24:53,"-23.0236,117.5130",NO SIGNAL,Bus,4.0,2
VIO-002218,2025-01-17 03:47:23,"20.1835,-80.9842",RED LIGHT,Van,3.0,5
VIO-002219,2025-04-19 14:39:25,"69.6120,47.7756",ILLEGAL PARKING,Bus,4.0,1
VIO-002220,2025-02-17 08:58:11,"-27.0804,-164.3703",RED LIGHT,Bus,1.0,5
VIO-002222,2025-08-10 01:32:04,"50.9907,70.7223",RED LIGHT,Truck,5.0,5
VIO-002223,2025-04-04 15:48:30,"-52.9385,-91.9249",ILLEGAL PARKING,Bus,2.0,1
VIO-002224,2025-07-14 06:28:45,"21.6888,-161.6343",NO SIGNAL,Van,3.0,2
VIO-002225,2025-02-12 04:38:00,"-52.0789,-110.2873",RED LIGHT,Van,2.0,5
VIO-002226,2026-10-30 11:00:00,"-56.5375,77.2830",ILLEGAL TURN,Van,2.0,4
VIO-002227,2024-10-19 06:17:15,"62.6133,109.6339",ILLEGAL TURN,Truck,1.0,4
VIO-002228,2025-07-23 10:12:16,"-88.1452,-21.6483",ILLEGAL PARKING,Bus,3.0,1
VIO-002229,2025-06-24 00:46:47,UNKNOWN,RED LIGHT,Motorcycle,3.0,5
VIO-002230,2025-03-26 11:46:18,"82.7149,-29.3263",SPEEDING,Truck,3.0,3
VIO-002231,2025-09-26 01:26:00,"-13.7887,8.9618",NO SIGNAL,Sedan,2.0,2
VIO-002232,2025-03-29 07:27:42,"-86.4678,147.0036",NO SIGNAL,Motorcycle,4.0,2
VIO-002233,2025-05-04 05:49:18,"78.2139,38.6267",NO SIGNAL,Sedan,1.0,2
VIO-002234,2024-12-11 07:55:40,"11.3948,129.6109",ILLEGAL PARKING,Sedan,5.0,1
VIO-002235,2025-01-12 20:12:31,UNKNOWN,RED LIGHT,Bus,2.0,5
VIO-002236,2025-01-01 08:50:01,"-6.5470,72.3401",RED LIGHT,Truck,1.0,5
VIO-002237,2025-09-30 09:03:44,"-11.7319,50.9420",NO SIGNAL,Truck,5.0,2
VIO-002238,2025-07-25 10:36:03,"-1.6350,-140.8641",ILLEGAL PARKING,Sedan,1.0,1
VIO-002239,2025-06-02 23:07:39,"-89.0382,-130.3116",ILLEGAL TURN,Motorcycle,3.0,4
VIO-002240,2025-04-26 02:54:33,"-69.3780,14.4492",SPEEDING,Sedan,5.0,3
VIO-002242,2025-09-17 08:16:24,"-46.7669,65.9461",NO SIGNAL,Motorcycle,1.0,2
VIO-002243,2025-01-11 18:47:15,"-8.1084,-39.5662",NO SIGNAL,Sedan,1.0,2
VIO-002244,2024-12-06 23:10:19,"-6.8122,-145.6249",SPEEDING,Truck,5.0,3
VIO-002245,2024-12-31 22:46:49,"-27.5449,-131.9657",NO SIGNAL,Sedan,5.0,2
VIO-002247,2025-03-12 03:42:20,"-15.9118,16.5560",NO SIGNAL,Sedan,4.0,2
VIO-002248,2024-12-24 01:11:26,"-58.7436,98.6423",NO SIGNAL,Truck,3.0,2
VIO-002249,2025-01-08 18:28:45,"-35.1036,128.4586",ILLEGAL PARKING,Motorcycle,4.0,1
VIO-002250,2025-07-13 18:25:07,"11.0772,-81.7758",ILLEGAL TURN,Van,1.0,4
VIO-002251,2025-03-28 09:08:58,UNKNOWN,SPEEDING,Sedan,3.0,3
VIO-002253,2025-10-10 21:05:23,"-5.5572,2.4104",NO SIGNAL,Sedan,3.0,2
VIO-002254,2024-12-23 00:41:28,"13.0080,-86.1340",ILLEGAL TURN,Bus,1.0,4
VIO-002255,2026-10-30 11:00:00,"53.6227,32.7058",RED LIGHT,Sedan,5.0,5
VIO-002256,2024-12-27 16:24:44,"38.5650,-149.5059",ILLEGAL TURN,Sedan,1.0,4
VIO-002257,2025-10-10 23:44:37,"61.4683,73.0620",ILLEGAL PARKING,Motorcycle,3.0,1
VIO-002258,2025-02-10 01:09:24,"-70.9054,7.6352",RED LIGHT,Truck,1.0,5
VIO-002259,2025-06-24 10:06:24,"-47.9636,-123.1435",ILLEGAL PARKING,Van,3.0,1
VIO-002260,2025-02-14 13:19:33,"-41.5637,81.9743",RED LIGHT,Bus,1.0,5
VIO-002261,2025-03-31 05:48:41,"-86.9461,-157.0490",ILLEGAL PARKING,Truck,4.0,1
VIO-002262,2025-07-25 23:28:14,"8.2977,151.7608",SPEEDING,Sedan,3.0,3
